LOCUS LG POS
dDocent_Contig_24362 7 22.55
dDocent_Contig_77061 7 22.55
dDocent_Contig_8188 7 22.55
dDocent_Contig_30698 7 22.55
dDocent_Contig_62299 7 23.59
dDocent_Contig_81426 7 23.59
dDocent_Contig_2072 7 28.94
dDocent_Contig_20487 7 29.72
dDocent_Contig_45690 7 29.72
dDocent_Contig_191599 7 30.51
dDocent_Contig_20367 7 31.95
dDocent_Contig_1288 7 31.95
dDocent_Contig_359111 7 33.15
dDocent_Contig_5715 7 33.74
dDocent_Contig_20760 7 33.9
dDocent_Contig_8799 7 33.9
dDocent_Contig_139532 7 34.06
dDocent_Contig_70783 7 34.06
dDocent_Contig_83158 7 34.25
dDocent_Contig_173 7 36.08
dDocent_Contig_329840 7 36.66
dDocent_Contig_86254 7 37.15
dDocent_Contig_47042 7 37.82
dDocent_Contig_109 7 37.92
dDocent_Contig_360438 7 38.46
dDocent_Contig_75370 7 41.04
dDocent_Contig_17369 7 41.67
dDocent_Contig_1633 7 41.67
dDocent_Contig_233284 7 42.91
dDocent_Contig_99997 7 44.71
dDocent_Contig_161462 7 45.18
dDocent_Contig_336119 7 46.7
dDocent_Contig_1872 7 47.99
dDocent_Contig_23502 7 47.99
dDocent_Contig_15823 7 48.45
dDocent_Contig_12624 7 48.59
dDocent_Contig_54942 7 48.74
dDocent_Contig_132541 7 48.74
dDocent_Contig_297333 7 49.41
dDocent_Contig_339195 7 50.05
dDocent_Contig_308023 7 50.7
dDocent_Contig_1566 7 51.7
dDocent_Contig_146849 7 51.99
dDocent_Contig_48972 7 52.86
dDocent_Contig_377457 7 52.86
dDocent_Contig_96376 7 52.86
dDocent_Contig_332610 7 54.55
dDocent_Contig_53126 7 54.55
dDocent_Contig_44637 7 55.71
dDocent_Contig_153360 7 55.89
dDocent_Contig_94604 7 56.21
dDocent_Contig_289693 7 56.53
dDocent_Contig_381695 7 57.06
dDocent_Contig_17546 7 57.56
dDocent_Contig_57149 7 58.14
dDocent_Contig_172625 7 60.43
dDocent_Contig_98257 7 60.65
dDocent_Contig_6154 7 60.99
dDocent_Contig_254535 7 61.03
dDocent_Contig_116540 7 61.48
dDocent_Contig_98560 7 63.49
dDocent_Contig_6725 7 65.27
dDocent_Contig_40654 7 66.72
dDocent_Contig_9975 7 66.72
dDocent_Contig_25067 7 66.72
dDocent_Contig_63835 7 66.72
dDocent_Contig_109381 7 66.72
dDocent_Contig_108428 7 66.72
dDocent_Contig_3479 7 67.66
dDocent_Contig_27435 7 68.44
dDocent_Contig_93547 7 68.44
dDocent_Contig_189 7 68.44
dDocent_Contig_46599 7 68.44
dDocent_Contig_33715 7 70.49
dDocent_Contig_14631 7 70.49
dDocent_Contig_305075 7 71.06
dDocent_Contig_39758 7 71.06
dDocent_Contig_17824 7 73.28
dDocent_Contig_224535 7 76.18
dDocent_Contig_105544 7 78.05
dDocent_Contig_102978 7 79.06
dDocent_Contig_8268 7 79.06
dDocent_Contig_43248 7 79.06
dDocent_Contig_360326 7 79.06
dDocent_Contig_221197 7 81.5
dDocent_Contig_24841 7 81.5
dDocent_Contig_11000 7 82.91
dDocent_Contig_15402 7 84.2
dDocent_Contig_126122 7 84.37
dDocent_Contig_333713 7 84.37
dDocent_Contig_345340 7 84.55
dDocent_Contig_3523 7 84.72
dDocent_Contig_109281 7 85.24
dDocent_Contig_77513 7 85.94
dDocent_Contig_10903 7 85.94
dDocent_Contig_1065 7 85.94
dDocent_Contig_52760 7 85.94
dDocent_Contig_213988 7 85.94
dDocent_Contig_86989 7 85.94
dDocent_Contig_198366 7 85.94
dDocent_Contig_4102 7 85.94
dDocent_Contig_79280 7 85.94
dDocent_Contig_359613 7 85.94
dDocent_Contig_109084 7 85.94
dDocent_Contig_10790 7 85.94
dDocent_Contig_68779 7 85.94
dDocent_Contig_5544 7 89.43
dDocent_Contig_69682 7 90.61
dDocent_Contig_269388 7 93.99
dDocent_Contig_16675 7 96.99
dDocent_Contig_327517 8 0
dDocent_Contig_360820 8 19.98
dDocent_Contig_22806 8 20.86
dDocent_Contig_7017 8 21.15
dDocent_Contig_39939 8 21.15
dDocent_Contig_261651 8 21.15
dDocent_Contig_266483 8 21.15
dDocent_Contig_312942 8 21.15
dDocent_Contig_232145 8 21.15
dDocent_Contig_29698 8 21.15
dDocent_Contig_62947 8 21.15
dDocent_Contig_35987 8 21.15
dDocent_Contig_55101 8 21.15
dDocent_Contig_337338 8 21.15
dDocent_Contig_11636 8 21.15
dDocent_Contig_77672 8 21.15
dDocent_Contig_52068 8 21.15
dDocent_Contig_44301 8 21.15
dDocent_Contig_63358 8 21.15
dDocent_Contig_60524 8 21.15
dDocent_Contig_87392 8 21.15
dDocent_Contig_166471 8 21.15
dDocent_Contig_70844 8 21.15
dDocent_Contig_36675 8 21.15
dDocent_Contig_116431 8 21.15
dDocent_Contig_30817 8 21.15
dDocent_Contig_163382 8 21.15
dDocent_Contig_29593 8 21.15
dDocent_Contig_8570 8 21.15
dDocent_Contig_75668 8 21.15
dDocent_Contig_31605 8 21.31
dDocent_Contig_258818 8 21.47
dDocent_Contig_11795 8 22.21
dDocent_Contig_330898 8 23.66
dDocent_Contig_12108 8 24.07
dDocent_Contig_111042 8 24.39
dDocent_Contig_20987 8 24.55
dDocent_Contig_233714 8 24.7
dDocent_Contig_15915 8 25.02
dDocent_Contig_114962 8 25.02
dDocent_Contig_8798 8 25.34
dDocent_Contig_20733 8 26.17
dDocent_Contig_21556 8 26.17
dDocent_Contig_17277 8 26.17
dDocent_Contig_214875 8 26.17
dDocent_Contig_43089 8 26.58
dDocent_Contig_56330 8 27.56
dDocent_Contig_31096 8 28.76
dDocent_Contig_22454 8 29.55
dDocent_Contig_169583 8 29.97
dDocent_Contig_103437 8 30.6
dDocent_Contig_25863 8 30.94
dDocent_Contig_190752 8 30.94
dDocent_Contig_24886 8 32.21
dDocent_Contig_44421 8 32.24
dDocent_Contig_81453 8 33.54
dDocent_Contig_22093 8 33.54
dDocent_Contig_16262 8 33.85
dDocent_Contig_1425 8 35.87
dDocent_Contig_47638 8 35.87
dDocent_Contig_86305 8 36.45
dDocent_Contig_29532 8 36.45
dDocent_Contig_4468 8 36.45
dDocent_Contig_35776 8 36.45
dDocent_Contig_376782 8 36.45
dDocent_Contig_83202 8 36.45
dDocent_Contig_84862 8 36.45
dDocent_Contig_48568 8 36.45
dDocent_Contig_92660 8 36.45
dDocent_Contig_38981 8 37.9
dDocent_Contig_269535 8 37.9
dDocent_Contig_15918 8 37.91
dDocent_Contig_95996 8 38.62
dDocent_Contig_17991 8 39.44
dDocent_Contig_122322 8 39.89
dDocent_Contig_30667 8 41.1
dDocent_Contig_82589 8 41.6
dDocent_Contig_150999 8 42.33
dDocent_Contig_116090 8 42.33
dDocent_Contig_17856 8 42.33
dDocent_Contig_217365 8 42.33
dDocent_Contig_137192 8 42.33
dDocent_Contig_11448 8 42.91
dDocent_Contig_329046 8 45.25
dDocent_Contig_6303 8 45.25
dDocent_Contig_97513 8 45.25
dDocent_Contig_22858 8 45.25
dDocent_Contig_12289 8 45.25
dDocent_Contig_305 8 45.25
dDocent_Contig_24060 8 45.25
dDocent_Contig_220825 8 45.25
dDocent_Contig_81386 8 45.4
dDocent_Contig_3096 8 45.54
dDocent_Contig_23092 8 45.54
dDocent_Contig_11999 8 45.83
dDocent_Contig_192303 8 45.9
dDocent_Contig_4894 8 46.51
dDocent_Contig_79762 8 46.51
dDocent_Contig_52549 8 47.88
dDocent_Contig_130768 8 49.03
dDocent_Contig_288916 8 49.1
dDocent_Contig_19843 8 49.38
dDocent_Contig_42055 8 49.67
dDocent_Contig_121559 8 50.14
dDocent_Contig_72785 8 50.54
dDocent_Contig_182486 8 50.98
dDocent_Contig_48283 8 50.98
dDocent_Contig_13865 8 50.98
dDocent_Contig_135285 8 50.98
dDocent_Contig_168666 8 54.57
dDocent_Contig_166590 8 56.8
dDocent_Contig_4221 8 57.38
dDocent_Contig_167474 8 58.16
dDocent_Contig_84095 8 59.02
dDocent_Contig_19417 8 59.45
dDocent_Contig_5605 8 60.77
dDocent_Contig_285972 8 60.77
dDocent_Contig_64259 8 61.53
dDocent_Contig_32465 8 61.74
dDocent_Contig_3226 8 62.22
dDocent_Contig_153650 8 62.7
dDocent_Contig_7073 8 64.66
dDocent_Contig_371079 8 66.78
dDocent_Contig_17977 8 68.7
dDocent_Contig_115097 8 71.52
dDocent_Contig_37716 8 73.27
dDocent_Contig_15490 8 73.27
dDocent_Contig_278262 8 73.27
dDocent_Contig_168998 8 73.27
dDocent_Contig_154461 8 73.75
dDocent_Contig_18065 8 73.75
dDocent_Contig_23528 8 74.23
dDocent_Contig_21467 8 74.8
dDocent_Contig_301658 8 75.36
dDocent_Contig_116658 8 75.93
dDocent_Contig_7179 8 76.49
dDocent_Contig_15034 8 76.49
dDocent_Contig_99714 8 77.5
dDocent_Contig_2201 8 77.62
dDocent_Contig_7724 8 77.79
dDocent_Contig_7014 8 77.79
dDocent_Contig_24905 8 77.79
dDocent_Contig_42 8 77.79
dDocent_Contig_95624 8 78.09
dDocent_Contig_5563 8 78.75
dDocent_Contig_1901 8 78.75
dDocent_Contig_311215 8 78.75
dDocent_Contig_31925 8 78.75
dDocent_Contig_53137 8 78.75
dDocent_Contig_80545 8 78.75
dDocent_Contig_12376 8 78.75
dDocent_Contig_159212 8 78.75
dDocent_Contig_90331 8 78.75
dDocent_Contig_94132 8 78.75
dDocent_Contig_178579 8 88.56
dDocent_Contig_38379 8 89.48
dDocent_Contig_664 8 93.05
dDocent_Contig_27176 8 95.42
dDocent_Contig_63408 8 95.42
dDocent_Contig_242998 8 120.89
dDocent_Contig_11158 9 0
dDocent_Contig_148518 9 0
dDocent_Contig_69393 9 1.79
dDocent_Contig_26911 9 1.79
dDocent_Contig_69050 9 2.38
dDocent_Contig_69859 9 5.23
dDocent_Contig_13343 9 6.29
dDocent_Contig_201958 9 6.29
dDocent_Contig_189213 9 6.93
dDocent_Contig_84083 9 9.18
dDocent_Contig_2315 9 9.83
dDocent_Contig_64438 9 10.3
dDocent_Contig_6638 9 10.3
dDocent_Contig_1658 9 11.13
dDocent_Contig_149539 9 18.84
dDocent_Contig_3969 9 19.61
dDocent_Contig_14336 9 20.76
dDocent_Contig_300903 9 26.32
dDocent_Contig_3867 9 26.64
dDocent_Contig_27373 9 27.33
dDocent_Contig_20838 9 28.17
dDocent_Contig_79522 9 28.17
dDocent_Contig_13005 9 28.75
dDocent_Contig_46846 9 29.33
dDocent_Contig_27079 9 30.91
dDocent_Contig_14672 9 31.13
dDocent_Contig_128564 9 32.57
dDocent_Contig_239372 9 36.35
dDocent_Contig_316059 9 37.6
dDocent_Contig_153921 9 38.47
dDocent_Contig_31986 9 38.47
dDocent_Contig_280139 9 38.47
dDocent_Contig_176684 9 38.47
dDocent_Contig_4715 9 38.47
dDocent_Contig_13478 9 38.47
dDocent_Contig_1422 9 38.47
dDocent_Contig_137371 9 38.47
dDocent_Contig_15309 9 38.47
dDocent_Contig_316810 9 38.47
dDocent_Contig_111028 9 38.47
dDocent_Contig_23695 9 38.47
dDocent_Contig_56302 9 38.47
dDocent_Contig_47561 9 40.29
dDocent_Contig_34603 9 41.87
dDocent_Contig_1836 9 42.08
dDocent_Contig_15670 9 42.08
dDocent_Contig_149738 9 42.08
dDocent_Contig_358966 9 42.08
dDocent_Contig_6738 9 42.08
dDocent_Contig_33478 9 42.08
dDocent_Contig_7424 9 42.08
dDocent_Contig_400317 9 42.08
dDocent_Contig_52880 9 42.08
dDocent_Contig_7800 9 42.08
dDocent_Contig_19101 9 42.08
dDocent_Contig_371259 9 42.08
dDocent_Contig_109523 9 42.08
dDocent_Contig_8145 9 42.08
dDocent_Contig_293796 9 42.08
dDocent_Contig_32115 9 42.08
dDocent_Contig_129491 9 42.08
dDocent_Contig_7326 9 42.08
dDocent_Contig_59839 9 42.08
dDocent_Contig_312952 9 42.08
dDocent_Contig_202451 9 42.08
dDocent_Contig_8672 9 42.08
dDocent_Contig_96081 9 42.08
dDocent_Contig_735 9 42.08
dDocent_Contig_50596 9 42.08
dDocent_Contig_11611 9 42.29
dDocent_Contig_164762 9 42.29
dDocent_Contig_2125 9 42.29
dDocent_Contig_147070 9 42.29
dDocent_Contig_275339 9 42.29
dDocent_Contig_93424 9 42.29
dDocent_Contig_14400 9 42.29
dDocent_Contig_157446 9 42.29
dDocent_Contig_8441 9 42.29
dDocent_Contig_165136 9 42.29
dDocent_Contig_9191 9 43.58
dDocent_Contig_30792 9 43.58
dDocent_Contig_159109 9 43.58
dDocent_Contig_7106 9 43.58
dDocent_Contig_94634 9 43.58
dDocent_Contig_36832 9 43.58
dDocent_Contig_99077 9 43.58
dDocent_Contig_301372 9 43.58
dDocent_Contig_31171 9 49.26
dDocent_Contig_56128 9 53.28
dDocent_Contig_30512 9 53.28
dDocent_Contig_78739 9 53.44
dDocent_Contig_84818 9 53.46
dDocent_Contig_54921 9 53.6
dDocent_Contig_391757 9 53.99
dDocent_Contig_10816 9 54.08
dDocent_Contig_364497 9 57.18
dDocent_Contig_11608 9 57.62
dDocent_Contig_10918 9 58.57
dDocent_Contig_198003 9 58.99
dDocent_Contig_8848 9 59.59
dDocent_Contig_37671 9 59.73
dDocent_Contig_147906 9 59.87
dDocent_Contig_127162 9 60.02
dDocent_Contig_75112 9 60.31
dDocent_Contig_120706 9 60.55
dDocent_Contig_43510 9 61.24
dDocent_Contig_38685 9 61.24
dDocent_Contig_327 9 61.24
dDocent_Contig_25928 9 61.24
dDocent_Contig_56759 9 61.24
dDocent_Contig_9384 9 61.24
dDocent_Contig_4692 9 61.24
dDocent_Contig_73664 9 61.24
dDocent_Contig_13164 9 61.24
dDocent_Contig_13696 9 61.24
dDocent_Contig_346692 9 61.24
dDocent_Contig_239595 9 61.24
dDocent_Contig_45954 9 64.64
dDocent_Contig_14575 9 65.76
dDocent_Contig_131515 9 67.27
dDocent_Contig_120125 9 68.47
dDocent_Contig_108413 9 68.47
dDocent_Contig_20310 9 72.02
dDocent_Contig_71710 9 72.02
dDocent_Contig_63722 9 72.02
dDocent_Contig_103448 9 72.02
dDocent_Contig_21601 9 72.02
dDocent_Contig_33409 9 72.89
dDocent_Contig_110104 9 76.97
dDocent_Contig_13762 9 76.97
dDocent_Contig_2971 9 76.97
dDocent_Contig_149363 9 77.08
dDocent_Contig_15010 9 77.13
dDocent_Contig_26199 9 80.6
dDocent_Contig_5447 9 80.6
dDocent_Contig_69880 9 80.6
